# Program:featureCounts v2.0.1; Command:"featureCounts" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX315307_cds.txt" "SRX315307.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX315307.bam
BSU_05040	AL009126.3	550240	551259	-	1020	11
BSU_05050	AL009126.3	551519	551929	+	411	1
BSU_05060	AL009126.3	552052	552501	-	450	5
BSU_05070	AL009126.3	552616	553158	+	543	5
BSU_05080	AL009126.3	553711	554475	+	765	17
BSU_05090	AL009126.3	554669	555979	+	1311	13
BSU_05099	AL009126.3	556562	556738	+	177	2
BSU_05100	AL009126.3	556763	557449	+	687	3
BSU_05109	AL009126.3	557873	558058	+	186	16
BSU_05110	AL009126.3	558408	559001	+	594	3
BSU_05120	AL009126.3	559264	559464	+	201	4
BSU_05130	AL009126.3	560151	560612	-	462	24
BSU_05140	AL009126.3	561180	561416	-	237	4
BSU_05150	AL009126.3	561514	562389	-	876	6
BSU_05160	AL009126.3	562502	563461	+	960	21
BSU_05170	AL009126.3	563614	564486	-	873	16
BSU_05180	AL009126.3	564713	566101	+	1389	21
BSU_05190	AL009126.3	566211	567503	+	1293	16
BSU_05200	AL009126.3	567662	568108	+	447	2
BSU_05210	AL009126.3	568345	568938	+	594	24
BSU_05220	AL009126.3	569290	569949	-	660	3
BSU_05230	AL009126.3	570371	571234	-	864	26
BSU_05240	AL009126.3	571389	572780	+	1392	21
BSU_05250	AL009126.3	572974	573399	+	426	2
BSU_05260	AL009126.3	573452	574024	-	573	10
BSU_05270	AL009126.3	574106	574435	-	330	28
BSU_05280	AL009126.3	574690	575562	+	873	36
BSU_05290	AL009126.3	575712	576098	-	387	5
BSU_05300	AL009126.3	576209	576802	+	594	4
BSU_05310	AL009126.3	576946	578133	-	1188	14
BSU_05320	AL009126.3	578337	578933	+	597	4
BSU_05329	AL009126.3	579047	579232	+	186	1
BSU_05330	AL009126.3	579541	579876	+	336	16
BSU_05340	AL009126.3	579889	581196	+	1308	21
BSU_05343	AL009126.3	581228	581329	+	102	2
BSU_05344	AL009126.3	581341	581454	+	114	2
BSU_05350	AL009126.3	581694	582479	+	786	5
BSU_05360	AL009126.3	582536	583456	-	921	9
BSU_05370	AL009126.3	583589	585037	+	1449	22
BSU_05380	AL009126.3	585155	585778	-	624	13
BSU_05390	AL009126.3	585868	586548	+	681	4
BSU_05400	AL009126.3	586628	587071	-	444	3
BSU_05408	AL009126.3	587157	587336	-	180	0
BSU_05409	AL009126.3	587333	587476	-	144	1
BSU_05410	AL009126.3	587744	588967	+	1224	23
BSU_05420	AL009126.3	588960	589601	+	642	6
BSU_05430	AL009126.3	589717	591891	+	2175	93
BSU_05440	AL009126.3	592303	593205	-	903	10
BSU_05450	AL009126.3	593407	594096	-	690	5
BSU_05460	AL009126.3	594186	594998	-	813	9
BSU_05470	AL009126.3	595109	596002	-	894	6
BSU_05480	AL009126.3	596478	597098	+	621	9
BSU_05490	AL009126.3	597114	598052	+	939	65
BSU_05500	AL009126.3	598154	598543	+	390	3
BSU_05510	AL009126.3	598729	599067	+	339	7
BSU_05520	AL009126.3	599107	599343	-	237	0
BSU_05529	AL009126.3	599875	600105	-	231	4
BSU_05530	AL009126.3	600229	600906	-	678	16
BSU_05540	AL009126.3	601019	601726	+	708	14
BSU_05550	AL009126.3	601741	602172	-	432	7
BSU_05560	AL009126.3	602185	602427	-	243	6
BSU_05570	AL009126.3	602441	602713	-	273	2
BSU_05580	AL009126.3	603012	603599	+	588	7
BSU_05590	AL009126.3	603596	603940	+	345	5
BSU_05600	AL009126.3	604103	604576	+	474	8
BSU_05610	AL009126.3	604736	606379	-	1644	28
BSU_05620	AL009126.3	606699	608075	-	1377	28
BSU_05630	AL009126.3	608246	608764	-	519	4
BSU_05640	AL009126.3	608933	609391	+	459	409
BSU_05650	AL009126.3	609388	612045	+	2658	65
BSU_05660	AL009126.3	612191	612820	-	630	11
BSU_05670	AL009126.3	612836	613330	-	495	6
BSU_05680	AL009126.3	613641	614849	+	1209	16
BSU_05690	AL009126.3	614885	615622	-	738	13
BSU_05700	AL009126.3	615871	616545	+	675	8
BSU_05710	AL009126.3	616672	617934	+	1263	26
BSU_05720	AL009126.3	618095	619282	+	1188	13
BSU_05730	AL009126.3	619321	620031	-	711	7
BSU_05740	AL009126.3	620097	621485	-	1389	18
BSU_05750	AL009126.3	621847	622218	+	372	8
BSU_05760	AL009126.3	622293	622790	-	498	10
BSU_05770	AL009126.3	622808	623290	-	483	5
BSU_05780	AL009126.3	623373	624350	+	978	17
BSU_05790	AL009126.3	624492	625109	+	618	5
BSU_05800	AL009126.3	625125	626291	-	1167	14
BSU_05810	AL009126.3	626622	626933	+	312	3
BSU_05820	AL009126.3	626933	627265	+	333	10
BSU_05830	AL009126.3	627284	628612	+	1329	15
BSU_05840	AL009126.3	628630	630027	+	1398	17
BSU_05850	AL009126.3	630170	630883	+	714	15
BSU_05860	AL009126.3	630912	631811	+	900	13
BSU_05870	AL009126.3	631808	632755	+	948	12
BSU_05880	AL009126.3	632774	633862	+	1089	19
BSU_05890	AL009126.3	633923	634651	-	729	11
BSU_05899	AL009126.3	634651	634776	-	126	3
BSU_05900	AL009126.3	640662	641639	+	978	20
BSU_05910	AL009126.3	641654	642130	+	477	39
BSU_05920	AL009126.3	642111	642800	+	690	12
BSU_05930	AL009126.3	642810	643265	+	456	13
BSU_05940	AL009126.3	643258	644298	+	1041	6
BSU_05950	AL009126.3	644528	646456	-	1929	26
BSU_05960	AL009126.3	646582	647094	+	513	16
BSU_05970	AL009126.3	647091	647738	+	648	2
BSU_05980	AL009126.3	647760	647933	+	174	4
BSU_05990	AL009126.3	647940	648704	+	765	11
BSU_06000	AL009126.3	648742	648933	-	192	3
BSU_06010	AL009126.3	648930	649664	-	735	11
BSU_06020	AL009126.3	649903	650187	+	285	5
BSU_06030	AL009126.3	650234	651868	+	1635	13
BSU_06033	AL009126.3	651977	652084	-	108	1
BSU_06034	AL009126.3	652087	652245	-	159	2
BSU_06036	AL009126.3	652290	652418	-	129	0
BSU_06037	AL009126.3	652511	652720	-	210	2
BSU_06038	AL009126.3	652713	653018	-	306	2
BSU_06040	AL009126.3	653432	653812	+	381	15
BSU_06048	AL009126.3	654071	654343	+	273	4
BSU_06049	AL009126.3	654333	654692	+	360	1
BSU_06050	AL009126.3	654978	655193	+	216	5
BSU_06060	AL009126.3	655223	656506	+	1284	37
BSU_06070	AL009126.3	656528	657697	+	1170	28
BSU_06073	AL009126.3	657793	658062	-	270	4
BSU_06074	AL009126.3	658061	658189	-	129	8
BSU_06076	AL009126.3	658189	658605	-	417	6
BSU_06077	AL009126.3	658615	658758	-	144	0
BSU_06078	AL009126.3	658813	659010	-	198	1
BSU_06079	AL009126.3	659010	659129	-	120	1
BSU_06083	AL009126.3	659129	659221	-	93	7
BSU_06090	AL009126.3	659623	660564	+	942	11
BSU_06100	AL009126.3	660596	661627	+	1032	17
BSU_06110	AL009126.3	661630	663027	+	1398	12
BSU_06120	AL009126.3	663601	663936	+	336	4
BSU_06130	AL009126.3	664319	664669	+	351	6
BSU_06140	AL009126.3	664775	667264	-	2490	45
BSU_06150	AL009126.3	667466	668527	+	1062	17
BSU_06160	AL009126.3	668601	669992	+	1392	81
BSU_06170	AL009126.3	670087	671049	+	963	18
BSU_06180	AL009126.3	671245	671928	+	684	15
BSU_06190	AL009126.3	671994	673019	+	1026	12
BSU_06200	AL009126.3	673019	673783	+	765	9
BSU_06210	AL009126.3	673814	674785	+	972	16
BSU_06220	AL009126.3	674832	675857	-	1026	21
BSU_06230	AL009126.3	676442	677863	+	1422	21
BSU_06240	AL009126.3	677911	678951	-	1041	16
BSU_06250	AL009126.3	679390	679761	+	372	6
BSU_06260	AL009126.3	679827	680873	+	1047	14
BSU_06269	AL009126.3	680907	681065	-	159	2
BSU_06270	AL009126.3	681255	681464	-	210	6
BSU_06280	AL009126.3	681547	682362	-	816	16
BSU_06290	AL009126.3	682375	683364	-	990	10
BSU_06300	AL009126.3	683462	685003	-	1542	254
BSU_06310	AL009126.3	685155	686564	-	1410	17
BSU_06319	AL009126.3	686602	686889	-	288	9
BSU_06320	AL009126.3	686962	687834	+	873	3
BSU_06330	AL009126.3	688184	689146	+	963	10
BSU_06340	AL009126.3	689146	690342	+	1197	10
BSU_06350	AL009126.3	690364	692577	+	2214	22
BSU_06360	AL009126.3	692740	694281	+	1542	31
BSU_06370	AL009126.3	694662	695984	+	1323	14
BSU_06380	AL009126.3	696195	696998	+	804	9
BSU_06390	AL009126.3	697157	697324	+	168	1
BSU_06400	AL009126.3	697538	698092	+	555	4
BSU_06410	AL009126.3	698092	698289	+	198	1
BSU_06420	AL009126.3	698612	699100	+	489	6
BSU_06430	AL009126.3	699093	700235	+	1143	7
BSU_06440	AL009126.3	700232	701527	+	1296	34
BSU_06450	AL009126.3	701601	702326	+	726	7
BSU_06460	AL009126.3	702319	702573	+	255	10
BSU_06470	AL009126.3	702570	703253	+	684	5
BSU_06480	AL009126.3	703237	705465	+	2229	18
BSU_06490	AL009126.3	705441	706871	+	1431	29
BSU_06500	AL009126.3	706973	708013	+	1041	4
BSU_06510	AL009126.3	708010	708597	+	588	15
BSU_06520	AL009126.3	708594	710132	+	1539	34
BSU_06530	AL009126.3	710148	711416	+	1269	9
BSU_06540	AL009126.3	711456	711875	-	420	12
BSU_06550	AL009126.3	712019	713293	+	1275	31
BSU_06559	AL009126.3	713308	713535	-	228	6
BSU_06560	AL009126.3	713664	715406	+	1743	47
BSU_06570	AL009126.3	715433	716428	+	996	9
BSU_06580	AL009126.3	716431	716745	+	315	16
BSU_06590	AL009126.3	716780	718357	-	1578	29
BSU_06600	AL009126.3	718622	719308	+	687	21
BSU_06610	AL009126.3	719370	721589	+	2220	47
BSU_06620	AL009126.3	721613	723619	+	2007	41
BSU_06630	AL009126.3	723635	724825	+	1191	12
BSU_06640	AL009126.3	724987	725997	+	1011	12
BSU_06650	AL009126.3	726035	726733	-	699	7
BSU_06660	AL009126.3	726840	728318	-	1479	35
BSU_06670	AL009126.3	728732	729022	+	291	18
BSU_06680	AL009126.3	729038	730495	+	1458	26
BSU_06690	AL009126.3	730509	731939	+	1431	23
BSU_06700	AL009126.3	731954	732823	-	870	11
BSU_06710	AL009126.3	732955	736113	+	3159	72
BSU_06720	AL009126.3	736436	737347	+	912	13
BSU_06730	AL009126.3	737603	738982	+	1380	43
BSU_06740	AL009126.3	738995	739897	-	903	10
BSU_06750	AL009126.3	739878	740213	+	336	5
BSU_06760	AL009126.3	740288	742927	+	2640	96
BSU_06770	AL009126.3	742939	744738	+	1800	28
BSU_06780	AL009126.3	744851	745999	+	1149	42
BSU_06790	AL009126.3	746261	746566	-	306	8
BSU_06800	AL009126.3	746633	746839	-	207	8
BSU_06811	AL009126.3	747079	747534	-	456	7
BSU_06812	AL009126.3	747554	749563	-	2010	1733
BSU_06820	AL009126.3	749775	750797	+	1023	22
BSU_06830	AL009126.3	750959	752089	+	1131	26
BSU_06839	AL009126.3	752079	752252	+	174	2
BSU_06840	AL009126.3	752412	753131	+	720	15
BSU_06850	AL009126.3	753265	753702	+	438	4
BSU_06860	AL009126.3	753817	754401	+	585	4
BSU_06870	AL009126.3	754480	754923	+	444	7
BSU_06880	AL009126.3	754920	755780	+	861	13
BSU_06890	AL009126.3	755907	756155	+	249	7
BSU_06900	AL009126.3	756139	756402	+	264	2
BSU_06910	AL009126.3	756417	756986	+	570	6
BSU_06920	AL009126.3	757111	757653	+	543	3
BSU_06930	AL009126.3	757676	757978	+	303	1
BSU_06940	AL009126.3	758093	758722	+	630	4
BSU_06950	AL009126.3	758719	760452	+	1734	43
BSU_06960	AL009126.3	760452	761558	+	1107	7
BSU_06970	AL009126.3	761662	762945	+	1284	44
BSU_06980	AL009126.3	762942	763871	+	930	17
BSU_06990	AL009126.3	763875	764765	+	891	11
BSU_07000	AL009126.3	764781	765815	+	1035	10
BSU_07010	AL009126.3	765838	768123	+	2286	48
BSU_07020	AL009126.3	768137	768835	+	699	6
BSU_07030	AL009126.3	768828	769490	+	663	9
BSU_07040	AL009126.3	769487	770113	+	627	4
BSU_07050	AL009126.3	770234	772096	+	1863	30
BSU_07060	AL009126.3	772142	773980	+	1839	30
BSU_07070	AL009126.3	774138	774791	+	654	8
BSU_07080	AL009126.3	774799	776790	+	1992	39
BSU_07090	AL009126.3	776834	779407	+	2574	28
BSU_07100	AL009126.3	779529	781037	+	1509	17
BSU_07110	AL009126.3	781092	782048	+	957	4
BSU_07120	AL009126.3	782062	782949	+	888	30
BSU_07130	AL009126.3	782958	784298	+	1341	40
BSU_07140	AL009126.3	784381	785076	+	696	7
BSU_07150	AL009126.3	785113	785439	-	327	3
BSU_07160	AL009126.3	785543	785905	-	363	2
BSU_07170	AL009126.3	786689	787264	+	576	1
BSU_07180	AL009126.3	787264	787560	+	297	2
BSU_07190	AL009126.3	787715	787882	+	168	2
BSU_07200	AL009126.3	787992	788636	+	645	32
BSU_07210	AL009126.3	788636	789628	+	993	98
BSU_07220	AL009126.3	789652	790155	-	504	4
BSU_07230	AL009126.3	790318	791427	+	1110	7
BSU_07240	AL009126.3	791462	792532	-	1071	32
BSU_07250	AL009126.3	792682	795867	+	3186	36
BSU_07260	AL009126.3	796314	798233	+	1920	38
BSU_07270	AL009126.3	798469	799233	+	765	38
BSU_07280	AL009126.3	799240	800208	+	969	14
BSU_07290	AL009126.3	800232	801143	+	912	12
BSU_07300	AL009126.3	801172	802350	+	1179	14
BSU_07310	AL009126.3	802351	803286	+	936	16
BSU_07320	AL009126.3	803317	804546	-	1230	19
BSU_07330	AL009126.3	804657	805364	-	708	10
BSU_07340	AL009126.3	805456	806841	-	1386	16
BSU_07350	AL009126.3	807091	808548	+	1458	106
BSU_07360	AL009126.3	808562	809422	+	861	13
BSU_07370	AL009126.3	809557	811446	+	1890	69
BSU_07380	AL009126.3	811569	812015	+	447	4
BSU_07390	AL009126.3	812140	812562	+	423	6
BSU_07400	AL009126.3	812628	813818	+	1191	14
BSU_07410	AL009126.3	814109	814264	+	156	4
BSU_07420	AL009126.3	814384	815940	-	1557	17
BSU_07430	AL009126.3	816113	817243	+	1131	16
BSU_07440	AL009126.3	817311	817757	+	447	5
BSU_07450	AL009126.3	817810	818829	-	1020	21
BSU_07460	AL009126.3	819311	820531	-	1221	8
BSU_07480	AL009126.3	820867	822330	+	1464	22
BSU_07490	AL009126.3	822903	823703	-	801	7
BSU_07500	AL009126.3	823716	824717	-	1002	20
BSU_07510	AL009126.3	824714	825715	-	1002	14
BSU_07520	AL009126.3	825787	826734	-	948	10
BSU_07530	AL009126.3	826843	827211	-	369	1
BSU_07550	AL009126.3	827455	827802	+	348	14
BSU_07560	AL009126.3	827993	829255	+	1263	415
BSU_07570	AL009126.3	829382	830818	+	1437	31
BSU_07580	AL009126.3	830945	832573	+	1629	15
BSU_07590	AL009126.3	832545	833225	+	681	20
BSU_07600	AL009126.3	833228	834187	+	960	14
BSU_07610	AL009126.3	834383	835684	+	1302	10
BSU_07620	AL009126.3	835740	836534	+	795	18
BSU_07630	AL009126.3	836653	837744	+	1092	11
BSU_07640	AL009126.3	837735	838010	-	276	4
BSU_07650	AL009126.3	838077	838742	+	666	7
BSU_07660	AL009126.3	838783	838920	-	138	5
BSU_07670	AL009126.3	839077	839232	-	156	2
BSU_07680	AL009126.3	839339	839653	-	315	8
BSU_07690	AL009126.3	839735	840484	-	750	5
BSU_07700	AL009126.3	840656	842014	+	1359	18
BSU_07710	AL009126.3	842047	843996	-	1950	28
BSU_07720	AL009126.3	844097	844234	+	138	2
BSU_07735	AL009126.3	844253	844645	+	393	6
BSU_07750	AL009126.3	844770	846185	+	1416	18
BSU_07760	AL009126.3	846182	847258	-	1077	45
BSU_07770	AL009126.3	847282	847482	-	201	0
BSU_07780	AL009126.3	847498	848652	-	1155	14
BSU_07790	AL009126.3	848633	850174	-	1542	22
BSU_07800	AL009126.3	850367	851779	+	1413	14
BSU_07810	AL009126.3	851850	853535	+	1686	21
BSU_07820	AL009126.3	853556	854272	+	717	12
BSU_07830	AL009126.3	854412	855077	+	666	68
BSU_07840	AL009126.3	855114	859502	-	4389	398
BSU_07850	AL009126.3	859745	860263	+	519	16
BSU_07860	AL009126.3	860303	861493	-	1191	98
BSU_07870	AL009126.3	861586	861801	-	216	2
BSU_07880	AL009126.3	862004	862474	+	471	15
BSU_07890	AL009126.3	862492	862812	+	321	6
BSU_07900	AL009126.3	862836	863663	+	828	18
BSU_07910	AL009126.3	863862	865037	-	1176	27
BSU_07920	AL009126.3	865205	866260	+	1056	29
BSU_07930	AL009126.3	866331	867125	+	795	16
BSU_07940	AL009126.3	867164	868006	-	843	17
BSU_07955	AL009126.3	868007	869128	-	1122	12
BSU_07970	AL009126.3	869273	869458	+	186	5
BSU_07980	AL009126.3	869559	870350	+	792	12
BSU_07990	AL009126.3	870388	871248	-	861	13
BSU_08000	AL009126.3	871347	872306	-	960	20
BSU_08010	AL009126.3	872425	873288	+	864	19
BSU_08020	AL009126.3	873402	874802	+	1401	20
BSU_08029	AL009126.3	875428	875694	+	267	18
BSU_08030	AL009126.3	876426	877403	+	978	16
BSU_08040	AL009126.3	877599	878051	+	453	7
BSU_08050	AL009126.3	878081	878770	+	690	8
BSU_08060	AL009126.3	879002	880003	+	1002	18
BSU_08070	AL009126.3	880007	881035	+	1029	14
BSU_08080	AL009126.3	881049	882245	+	1197	22
BSU_08090	AL009126.3	882266	883642	+	1377	176
BSU_08100	AL009126.3	883758	885575	+	1818	23
BSU_08110	AL009126.3	885629	885808	+	180	1
BSU_08120	AL009126.3	885844	886173	-	330	1
BSU_08130	AL009126.3	886223	886681	-	459	13
BSU_08140	AL009126.3	886775	887332	-	558	7
BSU_08150	AL009126.3	887364	888131	-	768	2
BSU_08160	AL009126.3	888143	889366	-	1224	10
BSU_08170	AL009126.3	889372	889686	-	315	4
BSU_08180	AL009126.3	890022	891371	+	1350	10
BSU_08190	AL009126.3	891436	892200	+	765	14
BSU_08200	AL009126.3	892215	893798	+	1584	29
BSU_08210	AL009126.3	893904	895625	+	1722	22
BSU_08220	AL009126.3	895619	897433	+	1815	40
BSU_08230	AL009126.3	897588	897992	+	405	2
BSU_08240	AL009126.3	898010	898867	+	858	14
BSU_08250	AL009126.3	898961	899905	+	945	8
BSU_08260	AL009126.3	900080	901528	+	1449	15
BSU_08270	AL009126.3	901555	902496	+	942	17
BSU_08280	AL009126.3	902506	903687	+	1182	13
BSU_08290	AL009126.3	903811	905013	+	1203	23
BSU_08300	AL009126.3	905010	905672	+	663	6
BSU_08310	AL009126.3	905816	906751	+	936	18
BSU_08320	AL009126.3	906764	907954	+	1191	25
BSU_08330	AL009126.3	907968	909125	+	1158	19
BSU_08340	AL009126.3	909198	909746	-	549	5
BSU_08350	AL009126.3	910019	910651	+	633	4
BSU_08360	AL009126.3	910840	911928	+	1089	19
BSU_08370	AL009126.3	911964	912581	-	618	7
BSU_08380	AL009126.3	912547	913800	-	1254	24
BSU_08390	AL009126.3	913924	914460	+	537	4
BSU_08400	AL009126.3	914457	916013	-	1557	27
BSU_08410	AL009126.3	916124	916606	-	483	13
BSU_08425	AL009126.3	916778	919348	+	2571	34
BSU_08440	AL009126.3	919366	920343	-	978	14
BSU_08450	AL009126.3	920474	921475	+	1002	3
BSU_08460	AL009126.3	921472	922503	+	1032	9
BSU_08470	AL009126.3	922618	923499	+	882	12
BSU_08480	AL009126.3	923587	924171	+	585	3
BSU_08490	AL009126.3	924210	924401	-	192	2
BSU_08500	AL009126.3	924468	924578	-	111	1
BSU_08510	AL009126.3	924633	925544	-	912	16
BSU_08520	AL009126.3	925633	926427	+	795	11
BSU_08530	AL009126.3	926429	926743	+	315	3
BSU_08540	AL009126.3	926886	928079	+	1194	20
BSU_08550	AL009126.3	928112	928264	-	153	4
BSU_08560	AL009126.3	928389	928658	+	270	3
BSU_08570	AL009126.3	928803	929321	+	519	9
BSU_08580	AL009126.3	929406	929738	+	333	0
BSU_08590	AL009126.3	929725	930585	+	861	1
BSU_08600	AL009126.3	930818	931807	+	990	10
BSU_08610	AL009126.3	931879	934464	+	2586	45
BSU_08620	AL009126.3	934457	935440	-	984	8
BSU_08630	AL009126.3	935656	936765	+	1110	20
BSU_08640	AL009126.3	936773	936997	-	225	10
BSU_08650	AL009126.3	937079	937831	+	753	16
BSU_08660	AL009126.3	937900	938154	+	255	2
BSU_08670	AL009126.3	938243	938587	+	345	7
BSU_08680	AL009126.3	938731	939261	+	531	17
BSU_08690	AL009126.3	939349	941091	+	1743	22
BSU_08700	AL009126.3	941168	942229	-	1062	14
BSU_08710	AL009126.3	942449	943738	-	1290	23
BSU_08720	AL009126.3	943891	944364	+	474	22
BSU_08730	AL009126.3	944487	944924	+	438	22
BSU_08740	AL009126.3	944959	945312	-	354	4
BSU_08750	AL009126.3	945520	946404	+	885	14
BSU_08760	AL009126.3	953373	954149	-	777	10
BSU_08770	AL009126.3	954291	954494	+	204	1
BSU_08779	AL009126.3	954579	954851	-	273	5
BSU_08780	AL009126.3	954893	955585	+	693	7
BSU_08790	AL009126.3	955895	957667	+	1773	68
BSU_08800	AL009126.3	957705	959060	-	1356	21
BSU_08810	AL009126.3	959311	959508	+	198	4
BSU_08820	AL009126.3	959535	960986	-	1452	25
BSU_08830	AL009126.3	961394	962161	+	768	11
BSU_08840	AL009126.3	962179	963177	+	999	25
BSU_08850	AL009126.3	963174	964004	+	831	9
BSU_08860	AL009126.3	964027	965157	+	1131	6
BSU_08870	AL009126.3	965261	965797	+	537	8
BSU_08880	AL009126.3	965909	966178	+	270	1
BSU_08890	AL009126.3	966196	966669	-	474	9
BSU_08899	AL009126.3	966671	966871	-	201	1
BSU_08900	AL009126.3	967229	967852	-	624	7
BSU_08910	AL009126.3	967935	969095	+	1161	18
BSU_08920	AL009126.3	969162	970097	+	936	14
BSU_08930	AL009126.3	970135	970617	+	483	4
BSU_08940	AL009126.3	970667	971383	+	717	30
BSU_08950	AL009126.3	971374	972087	+	714	14
BSU_08960	AL009126.3	972099	972806	+	708	3
BSU_08970	AL009126.3	973156	975051	+	1896	29
BSU_08980	AL009126.3	975231	976409	+	1179	12
BSU_08990	AL009126.3	976569	977033	+	465	7
BSU_09000	AL009126.3	977069	977734	+	666	16
BSU_09010	AL009126.3	977775	979373	+	1599	40
BSU_09020	AL009126.3	979396	979926	+	531	4
BSU_09030	AL009126.3	979939	980313	+	375	5
BSU_09040	AL009126.3	980313	980468	+	156	1
BSU_09050	AL009126.3	980473	981234	+	762	3
BSU_09060	AL009126.3	981237	981602	+	366	3
BSU_09070	AL009126.3	981604	982302	+	699	15
BSU_09080	AL009126.3	982319	983236	+	918	17
BSU_09090	AL009126.3	983229	984170	+	942	13
BSU_09100	AL009126.3	984262	984465	-	204	6
BSU_09110	AL009126.3	984901	985731	+	831	9
BSU_09120	AL009126.3	985734	986813	-	1080	17
BSU_09130	AL009126.3	986986	988377	+	1392	18
BSU_09140	AL009126.3	988417	988872	-	456	11
BSU_09150	AL009126.3	989022	989591	+	570	18
BSU_09165	AL009126.3	989712	990680	+	969	8
BSU_09180	AL009126.3	990612	991265	-	654	6
BSU_09190	AL009126.3	991348	995001	+	3654	83
BSU_09200	AL009126.3	994998	995594	+	597	7
BSU_09210	AL009126.3	995624	996532	-	909	25
BSU_09220	AL009126.3	996643	997038	+	396	17
BSU_09230	AL009126.3	997175	997597	+	423	7
BSU_09240	AL009126.3	997724	998386	+	663	7
BSU_09250	AL009126.3	998402	999943	+	1542	20
BSU_09259	AL009126.3	1000027	1000218	+	192	1
BSU_09260	AL009126.3	1000364	1001716	+	1353	21
BSU_09270	AL009126.3	1001744	1002322	+	579	22
BSU_09280	AL009126.3	1002501	1003325	+	825	10
BSU_09290	AL009126.3	1003344	1004834	+	1491	15
BSU_09300	AL009126.3	1004975	1006642	+	1668	11
BSU_09310	AL009126.3	1006774	1008519	+	1746	31
BSU_09320	AL009126.3	1008668	1009807	+	1140	18
BSU_09330	AL009126.3	1009804	1010448	+	645	10
BSU_09340	AL009126.3	1010445	1010969	+	525	7
BSU_09350	AL009126.3	1010984	1011226	-	243	2
BSU_09360	AL009126.3	1011427	1011750	+	324	4
BSU_09370	AL009126.3	1011792	1013258	-	1467	26
BSU_09380	AL009126.3	1013411	1013851	-	441	21
BSU_09390	AL009126.3	1013958	1015616	-	1659	16
BSU_09400	AL009126.3	1015647	1017053	+	1407	22
BSU_09410	AL009126.3	1017083	1018468	-	1386	7
BSU_09420	AL009126.3	1018998	1020002	+	1005	42
BSU_09430	AL009126.3	1020073	1020948	-	876	10
BSU_09440	AL009126.3	1021057	1022157	+	1101	21
BSU_09450	AL009126.3	1022231	1023100	+	870	13
BSU_09460	AL009126.3	1023350	1024747	+	1398	47
BSU_09470	AL009126.3	1024865	1026220	+	1356	24
BSU_09480	AL009126.3	1026255	1027664	-	1410	18
BSU_09490	AL009126.3	1027774	1028202	+	429	13
BSU_09500	AL009126.3	1028233	1028523	-	291	2
BSU_09510	AL009126.3	1028511	1029587	-	1077	8
BSU_09520	AL009126.3	1029577	1030068	-	492	9
BSU_09530	AL009126.3	1030265	1031260	+	996	12
BSU_09540	AL009126.3	1031395	1031994	+	600	10
BSU_09550	AL009126.3	1032063	1033397	-	1335	14
BSU_09560	AL009126.3	1033458	1033889	-	432	9
BSU_09570	AL009126.3	1034046	1035227	+	1182	16
BSU_09590	AL009126.3	1035554	1036939	+	1386	15
BSU_09600	AL009126.3	1036953	1037309	-	357	6
BSU_09610	AL009126.3	1037306	1037701	-	396	9
BSU_09620	AL009126.3	1037688	1038419	-	732	6
BSU_09630	AL009126.3	1038653	1038760	+	108	0
BSU_09640	AL009126.3	1038909	1040024	+	1116	277
BSU_09650	AL009126.3	1040094	1040837	+	744	7
BSU_09660	AL009126.3	1040861	1041709	-	849	7
BSU_09670	AL009126.3	1041994	1042842	+	849	8
BSU_09680	AL009126.3	1042885	1044246	-	1362	11
BSU_09690	AL009126.3	1044373	1044873	-	501	3
BSU_09700	AL009126.3	1045037	1045198	+	162	2
BSU_09710	AL009126.3	1045318	1047075	+	1758	26
BSU_09720	AL009126.3	1047072	1049093	+	2022	34
BSU_09730	AL009126.3	1049142	1049762	-	621	7
BSU_09740	AL009126.3	1049801	1049926	-	126	1
BSU_09750	AL009126.3	1050031	1050234	-	204	8
BSU_09760	AL009126.3	1050443	1050661	-	219	1
BSU_09770	AL009126.3	1050811	1052172	-	1362	16
BSU_09780	AL009126.3	1052162	1053253	-	1092	23
BSU_09790	AL009126.3	1053520	1054653	+	1134	21
BSU_09800	AL009126.3	1054746	1055099	+	354	3
BSU_09810	AL009126.3	1055143	1056216	-	1074	12
BSU_09830	AL009126.3	1056702	1057568	+	867	20
BSU_09840	AL009126.3	1057680	1059185	+	1506	26
BSU_09850	AL009126.3	1059203	1060420	-	1218	34
